post_id,post_date,update_date,longitude,latitude,description,condition,manufacturer,model_name,size,image,url,keyword,product_name
5979261819,2017-01-28 11:28am,null,-86.815300,33.559400,"
         
BRAND NEW in box! 
Eddie BauerÂ® QuadTrek Travel System 
 
This Travel System includes a stroller, Eddie Bauer Surefit Infant Car Seat & Car Seat Base. 
 
Stroller Functions: Car Seat Attaches Rear Facing, Folds for Easy Transport, Comfort-grip Handle, Front Swivel Wheels, Accommodates 1 Infant Car Seat, One-hand Fold, Reclining Seat 
 
Retails $250 - http://www.target.com/p/-/A-17290042 
 
$125 
Email with questions.    ",new,null,null,null,"{""original"":""https://images.craigslist.org/00v0v_9OVpYRLh2Uz_600x450.jpg"",""thumb"":""https://images.craigslist.org/00v0v_9OVpYRLh2Uz_50x50c.jpg"",""id"":""9OVpYRLh2Uz""},{""original"":""https://images.craigslist.org/00D0D_ifGEUsCORlG_600x450.jpg"",""thumb"":""https://images.craigslist.org/00D0D_ifGEUsCORlG_50x50c.jpg"",""id"":""ifGEUsCORlG""}",https://bham.craigslist.org/bab/5979261819.html,car seat,"NEW! Eddie Bauer QuadTrek System (Stroller, CarSeat, Base) Retail $25"
5935290380,2016-12-27  8:05pm,2016-12-28  4:25pm,-75.096800,40.347700,"
         
Everything is in great working condition - all things with electronics work.   
The playmat is missing the hanging toys but the mirror and the sound/light attachment are there as well as the whale stuffed animal.  
 
$60 - or make an offer, esp if you take it all!    ",excellent,null,null,null,"{""original"":""https://images.craigslist.org/00e0e_bvxcznPGDd8_600x450.jpg"",""thumb"":""https://images.craigslist.org/00e0e_bvxcznPGDd8_50x50c.jpg"",""id"":""bvxcznPGDd8""},{""original"":""https://images.craigslist.org/00202_32zlTVlW2p_600x450.jpg"",""thumb"":""https://images.craigslist.org/00202_32zlTVlW2p_50x50c.jpg"",""id"":""32zlTVlW2p""},{""original"":""https://images.craigslist.org/00N0N_5c3E2zrTple_600x450.jpg"",""thumb"":""https://images.craigslist.org/00N0N_5c3E2zrTple_50x50c.jpg"",""id"":""5c3E2zrTple""},{""original"":""https://images.craigslist.org/00z0z_4zptg7dOme_600x450.jpg"",""thumb"":""https://images.craigslist.org/00z0z_4zptg7dOme_50x50c.jpg"",""id"":""4zptg7dOme""},{""original"":""https://images.craigslist.org/00808_dzp0lHrBqRQ_600x450.jpg"",""thumb"":""https://images.craigslist.org/00808_dzp0lHrBqRQ_50x50c.jpg"",""id"":""dzp0lHrBqRQ""},{""original"":""https://images.craigslist.org/00Y0Y_9BZsvfBHtWL_600x450.jpg"",""thumb"":""https://images.craigslist.org/00Y0Y_9BZsvfBHtWL_50x50c.jpg"",""id"":""9BZsvfBHtWL""}",https://philadelphia.craigslist.org/bab/5935290380.html,gate,"Baby Gear - bouncer, gate, rocking horse and more"
5978359046,2017-01-27  5:57pm,2017-02-06  1:03pm,-84.236126,33.953755,"
         
DOUBLE Snap-N-Go Stroller ........  a must for TWINS!!!!!!!!!!!!!!!!!!!! 
 
Getting out and about with your babies is so much easier with the new Baby Trend Double Universal Double Stroller. It allows parents to place two infant car seats on the carriage frame without removing the child. It's a convenient alternative to a conventional carriage or stroller because it fits most major brand car seats. The Baby Trend Snap N Go Double Stroller features a convenient, one-hand compact fold for storage or travel, and an extra large storage basket. 
 
Baby Trend Snap-N-Go Double Universal Double Stroller: 
Place 2 infant car seats on the carriage frame 
Baby Trend Snap N Go Double Stroller is designed for a child up to 45 lbs per seat 
Large storage basket 
Parent tray with 2 cup holders 
Accepts all Baby Trend and most major brands of infant car seats 
Rear wheels with brake 
Convenient, 1-hand compact fold 
Lightweight and easy to transport 
 
Thanks for looking... 
Elizabeth 

  
 
 
 
    ",excellent,Baby Trend,Double Snap-N-Go,null,"{""original"":""https://images.craigslist.org/00C0C_4nc6S8DY4ha_600x450.jpg"",""thumb"":""https://images.craigslist.org/00C0C_4nc6S8DY4ha_50x50c.jpg"",""id"":""4nc6S8DY4ha""},{""original"":""https://images.craigslist.org/00P0P_jD7kKhyqUZU_600x450.jpg"",""thumb"":""https://images.craigslist.org/00P0P_jD7kKhyqUZU_50x50c.jpg"",""id"":""jD7kKhyqUZU""},{""original"":""https://images.craigslist.org/00v0v_ibnsSUGvj9E_600x450.jpg"",""thumb"":""https://images.craigslist.org/00v0v_ibnsSUGvj9E_50x50c.jpg"",""id"":""ibnsSUGvj9E""},{""original"":""https://images.craigslist.org/00505_bz1Ql9BjxdB_600x450.jpg"",""thumb"":""https://images.craigslist.org/00505_bz1Ql9BjxdB_50x50c.jpg"",""id"":""bz1Ql9BjxdB""}",https://atlanta.craigslist.org/nat/bab/5978359046.html,stroller,DOUBLE Snap-N-Go Stroller Frame
5979700360,2017-01-28  4:57pm,2017-02-06  5:15pm,-83.944988,33.943360,"
         
Recent Christmas gift that has only been used 4 or 5 times.  Model # 1893283 three wheel stroller in onyx, with super easy one handed fold away convenience.  Cost was $208.23 brand new at Walmart.  I also have a highchair, booster seat, and umbrella stroller listed that I will sell at a great group price.  So if you are pregnant, give me a call and save yourself some serious money!    ",like new,Graco,1893283,null,,https://atlanta.craigslist.org/nat/bab/5979700360.html,booster,LESS THAN HALF PRICE Graco stroller!
5892817505,2016-11-26  9:07am,2016-12-23  8:19am,-81.444500,41.658700,"
         
Like new. Stroller, snap in car seat and base. No tears or stains.    ",like new,Graco,Metrolite travel system,null,"{""original"":""https://images.craigslist.org/00000_4JUOvpfuqpl_600x450.jpg"",""thumb"":""https://images.craigslist.org/00000_4JUOvpfuqpl_50x50c.jpg"",""id"":""4JUOvpfuqpl""},{""original"":""https://images.craigslist.org/00808_lVnwzRKKsDF_600x450.jpg"",""thumb"":""https://images.craigslist.org/00808_lVnwzRKKsDF_50x50c.jpg"",""id"":""lVnwzRKKsDF""}",https://cleveland.craigslist.org/bab/5892817505.html,stroller,Graco metrolite travel system
5940091306,2016-12-31  1:28pm,2016-12-31  1:29pm,-78.729401,35.913523,"
         
Nearly new with all accessories, box, instruction manual and recipe book! Retails for >$140, selling for $60! 
 
For over 25 years, since they created the first baby food processor, Beaba has been the world's leading producer of baby food makers for home use. Our products have stood the test of time after decades of real life usage and are constantly refined for ease of use and superior performance. The babycook pro is the best selling product in the Beaba line of baby food makers. The Beaba babycook pro saves time and money by making 17+ servings of baby food at once in less than 15 minutes. With the built-in steamer you maintain quality of fresh food by locking in vitamins and nutrients while cooking. The babycook pro is the best all-in-one device for easy cooking, blending, defrosting and reheating. The smart design lets you operate the food maker with one-hand, alerts you when the food is ready and comes with a build in an auto shut off safety feature. Join the Beaba community and share recipes with other and get new recipes from our blog and cookbooks so that you can maintain a varied and healthy menu for your baby. 
 
Cook and process fresh preservatives free baby food in 15 minutes or less. 
One-handed operation with 4-in-1 capability; steam, blends, reheat and defrost. 
Baby-safe auto shut off, audible alert. Contains no harmful BPA, lead or phthalate. 
Stainless Steel Water Reservoir. 
Easy to clean with dishwasher-safe components, Time-saving 4.7 cup capacity that can produce 17+ servings of baby food at once.    ",like new,Béaba,null,null,"{""original"":""https://images.craigslist.org/00o0o_e6n91ZysxHM_600x450.jpg""}",https://raleigh.craigslist.org/bab/5940091306.html,food processor,Béaba Babycook Pro
5955336454,2017-01-11  5:32pm,null,-84.254665,34.036160,"
         
I am selling re-designed universal adaptor to fit the Baby Jogger City Select stroller.  I really only used it a few times.  
 About the Product: 
Create your own Baby Jogger City Select travel system by securely attaching your infant car seat to the stroller 
Works with Chicco KeyFit 30 infant car seats 
Works with Peg-Perego Primo Viaggio 4-35 infant car seats 
Attaches directly to the stroller, no support bars needed 
No tools required for this simple, easy installation process and stroller folds with adapter attached 
 
Cash only.  Thank you!  I am also selling a practically brand new Baby Jogger City Select stroller.  I bought it in March and really don't use it.  $400    ",like new,Baby Jogger,1967361,null,,https://atlanta.craigslist.org/nat/bab/5955336454.html,travel system,City Select Baby Jogger 2016 re-designed universal car seat adaptor
5952843365,2017-01-09 10:16pm,null,-87.508200,34.901600,"
         
Bought for 92$ two months ago. Maybe use a hand full of times 
 
    ",like new,null,null,null,"{""original"":""https://images.craigslist.org/00G0G_gN99EtE3evz_600x450.jpg""}",https://shoals.craigslist.org/bab/5952843365.html,bouncer,Baby 2 n 1 bouncer
5959736553,2017-01-14  7:02pm,null,-86.551000,34.620500,"
         
I have 2 bags of baby girl summer to fall clothes (newborn 0-3 & 3 months). All are in great condition and some have never been worn! I have a baby bathtub that has been opened but never used with accessories. I have a bassinet that is used but it does work and will need batteries! It vibrates, lights up and plays music. A baby bouncer (gender neutral) I haven't used it but I know it needs batteries. 3 glass avent bottles, I've never used them but I know that run for atleast $60 dollars and are great! Lastly I have a babygirl play mat that does work!    ",excellent,null,null,null,"{""original"":""https://images.craigslist.org/00101_gD9HduDlEJ_600x450.jpg"",""thumb"":""https://images.craigslist.org/00101_gD9HduDlEJ_50x50c.jpg"",""id"":""gD9HduDlEJ""},{""original"":""https://images.craigslist.org/00c0c_YVY9OGNlUX_600x450.jpg"",""thumb"":""https://images.craigslist.org/00c0c_YVY9OGNlUX_50x50c.jpg"",""id"":""YVY9OGNlUX""},{""original"":""https://images.craigslist.org/00N0N_kAnYwZY7LMY_600x450.jpg"",""thumb"":""https://images.craigslist.org/00N0N_kAnYwZY7LMY_50x50c.jpg"",""id"":""kAnYwZY7LMY""},{""original"":""https://images.craigslist.org/00U0U_hRgMMTfZiA_600x450.jpg"",""thumb"":""https://images.craigslist.org/00U0U_hRgMMTfZiA_50x50c.jpg"",""id"":""hRgMMTfZiA""},{""original"":""https://images.craigslist.org/00G0G_fqSUOfFpR8y_600x450.jpg"",""thumb"":""https://images.craigslist.org/00G0G_fqSUOfFpR8y_50x50c.jpg"",""id"":""fqSUOfFpR8y""},{""original"":""https://images.craigslist.org/01111_2fdafzRJ6EJ_600x450.jpg"",""thumb"":""https://images.craigslist.org/01111_2fdafzRJ6EJ_50x50c.jpg"",""id"":""2fdafzRJ6EJ""}",https://huntsville.craigslist.org/bab/5959736553.html,bouncer,Baby girl clothes and items!
5892814742,2016-11-26  9:04am,2016-12-24  8:09am,-81.444500,41.658700,"
         
Like new. Excellent condition. No stains no tears.    ",like new,Baby trend,Jogging stroller,null,"{""original"":""https://images.craigslist.org/00q0q_316aESxqUSM_600x450.jpg"",""thumb"":""https://images.craigslist.org/00q0q_316aESxqUSM_50x50c.jpg"",""id"":""316aESxqUSM""},{""original"":""https://images.craigslist.org/00X0X_gjjC7E7bchR_600x450.jpg"",""thumb"":""https://images.craigslist.org/00X0X_gjjC7E7bchR_50x50c.jpg"",""id"":""gjjC7E7bchR""},{""original"":""https://images.craigslist.org/01616_iRiiKzUGqOb_600x450.jpg"",""thumb"":""https://images.craigslist.org/01616_iRiiKzUGqOb_50x50c.jpg"",""id"":""iRiiKzUGqOb""}",https://cleveland.craigslist.org/bab/5892814742.html,stroller,Baby trend jogging stroller
5967713454,2017-01-20  1:02pm,null,-83.384600,42.335800,"
         
Best Offers accepted this Baby Crib is in Excellent Condition Black Wood Crib Complete with Mattress in great Condition has a Changing Table that needs some TLC then can be attached to the crib in photos or can be removed from the crib to use separate as storage for baby items it comes with  changing table pad removable cover that can be washed if want to use as changing table. This also comes with all matching (Boy) Aviator color Coordinated pieces as seen in photos has matching Window treatment curtains , diaper stacker, Clothes hamper, Floor Rug , Lamp ( shade does have a dent)  matching accent pillows wall art curve has a duster sham also comes with  Never used Wall border and Bumper pads. Please feel free to ask questions by text at  
  
    ",excellent,Black,null,Normal size,"{""original"":""https://images.craigslist.org/00O0O_ihooh29AGoZ_600x450.jpg"",""thumb"":""https://images.craigslist.org/00O0O_ihooh29AGoZ_50x50c.jpg"",""id"":""ihooh29AGoZ""},{""original"":""https://images.craigslist.org/00Z0Z_81ikNsONOcu_600x450.jpg"",""thumb"":""https://images.craigslist.org/00Z0Z_81ikNsONOcu_50x50c.jpg"",""id"":""81ikNsONOcu""},{""original"":""https://images.craigslist.org/00d0d_cQuQtQv9HY9_600x450.jpg"",""thumb"":""https://images.craigslist.org/00d0d_cQuQtQv9HY9_50x50c.jpg"",""id"":""cQuQtQv9HY9""},{""original"":""https://images.craigslist.org/00d0d_eZm1wENJ5IU_600x450.jpg"",""thumb"":""https://images.craigslist.org/00d0d_eZm1wENJ5IU_50x50c.jpg"",""id"":""eZm1wENJ5IU""},{""original"":""https://images.craigslist.org/00O0O_6mqKXgEzoil_600x450.jpg"",""thumb"":""https://images.craigslist.org/00O0O_6mqKXgEzoil_50x50c.jpg"",""id"":""6mqKXgEzoil""},{""original"":""https://images.craigslist.org/00b0b_69APSc02SKJ_600x450.jpg"",""thumb"":""https://images.craigslist.org/00b0b_69APSc02SKJ_50x50c.jpg"",""id"":""69APSc02SKJ""},{""original"":""https://images.craigslist.org/00O0O_ihooh29AGoZ_600x450.jpg"",""thumb"":""https://images.craigslist.org/00O0O_ihooh29AGoZ_50x50c.jpg"",""id"":""ihooh29AGoZ""},{""original"":""https://images.craigslist.org/00Z0Z_81ikNsONOcu_600x450.jpg"",""thumb"":""https://images.craigslist.org/00Z0Z_81ikNsONOcu_50x50c.jpg"",""id"":""81ikNsONOcu""},{""original"":""https://images.craigslist.org/00P0P_bWcl5OTkch9_600x450.jpg"",""thumb"":""https://images.craigslist.org/00P0P_bWcl5OTkch9_50x50c.jpg"",""id"":""bWcl5OTkch9""},{""original"":""https://images.craigslist.org/00p0p_juXSKyldBaz_600x450.jpg"",""thumb"":""https://images.craigslist.org/00p0p_juXSKyldBaz_50x50c.jpg"",""id"":""juXSKyldBaz""},{""original"":""https://images.craigslist.org/00B0B_bWQRDWFmFPG_600x450.jpg"",""thumb"":""https://images.craigslist.org/00B0B_bWQRDWFmFPG_50x50c.jpg"",""id"":""bWQRDWFmFPG""},{""original"":""https://images.craigslist.org/00O0O_lMhoYZ7uA0J_600x450.jpg"",""thumb"":""https://images.craigslist.org/00O0O_lMhoYZ7uA0J_50x50c.jpg"",""id"":""lMhoYZ7uA0J""},{""original"":""https://images.craigslist.org/00d0d_eZm1wENJ5IU_600x450.jpg"",""thumb"":""https://images.craigslist.org/00d0d_eZm1wENJ5IU_50x50c.jpg"",""id"":""eZm1wENJ5IU""},{""original"":""https://images.craigslist.org/00O0O_6mqKXgEzoil_600x450.jpg"",""thumb"":""https://images.craigslist.org/00O0O_6mqKXgEzoil_50x50c.jpg"",""id"":""6mqKXgEzoil""},{""original"":""https://images.craigslist.org/00101_dwVNbnJr3Jn_600x450.jpg"",""thumb"":""https://images.craigslist.org/00101_dwVNbnJr3Jn_50x50c.jpg"",""id"":""dwVNbnJr3Jn""},{""original"":""https://images.craigslist.org/00O0O_jCfbghzPIkV_600x450.jpg"",""thumb"":""https://images.craigslist.org/00O0O_jCfbghzPIkV_50x50c.jpg"",""id"":""jCfbghzPIkV""},{""original"":""https://images.craigslist.org/00000_kljaQuJsfk6_600x450.jpg"",""thumb"":""https://images.craigslist.org/00000_kljaQuJsfk6_50x50c.jpg"",""id"":""kljaQuJsfk6""}",https://detroit.craigslist.org/wyn/bab/5967713454.html,stacker,EUC LN Black Baby Crib Mattress/Changing Table &Aviator Room Set
5926879051,2016-12-20 10:46am,2017-01-11  3:35pm,-86.794400,33.193400,"
         
Will text photos.. 
bassinet 
breast pump 
bouncer 
play mat 
bath 
all in excellent condition    ",excellent,null,null,null,"{""original"":""https://images.craigslist.org/00707_cuKGIVF9Aw4_600x450.jpg"",""thumb"":""https://images.craigslist.org/00707_cuKGIVF9Aw4_50x50c.jpg"",""id"":""cuKGIVF9Aw4""},{""original"":""https://images.craigslist.org/00N0N_iohtgVJ3b0H_600x450.jpg"",""thumb"":""https://images.craigslist.org/00N0N_iohtgVJ3b0H_50x50c.jpg"",""id"":""iohtgVJ3b0H""},{""original"":""https://images.craigslist.org/00M0M_cThh8LtfODp_600x450.jpg"",""thumb"":""https://images.craigslist.org/00M0M_cThh8LtfODp_50x50c.jpg"",""id"":""cThh8LtfODp""},{""original"":""https://images.craigslist.org/00D0D_5aUUkhhWjwk_600x450.jpg"",""thumb"":""https://images.craigslist.org/00D0D_5aUUkhhWjwk_50x50c.jpg"",""id"":""5aUUkhhWjwk""}",https://bham.craigslist.org/bab/5926879051.html,bouncer,SO SO many baby items
5920905658,2016-12-15  4:53pm,2017-01-15  4:00pm,-84.214300,33.727800,"
         
DOUBLE SNAP N GO , Graco SnugRide Infant car seat base (2) , Fisher price booster seat. Bottle  warmer and cooler, Baby High chair, SpongeBob lamp 
 
Snap N go: $35 Like new in original box (retail price: $90) 
Baby bath tub blue: $7 Excellent. ( Retail Price: $24.99) (Sold) 
Graco Infant Car seat Base: $7 Excellent.  Retail Price: ( Retail Price: $49.99) (Both Sold) 
Munchkin Arm & Hammer Diaper Pail: $7 (Retail Price: 42.99)  (Sold) 
Baby Einsten toy: $5 
Small Pack and play: $20 Like new, used only one time. 
3 Fisher price booster seat: $10 . each one 
Baby Bottle warmer and cooler: $10 
Baby High chair Fisher Price, Used: $50 
SpongeBob lamp: $10 
 
If you buy more than one item, you will have discount  
 
 
Hablo español 
 
Haidy    ",like new,Graco,SNUGRIDE 30 CLASSIC CONNECT,null,"{""original"":""https://images.craigslist.org/00J0J_hYoh9VsIjDq_600x450.jpg"",""thumb"":""https://images.craigslist.org/00J0J_hYoh9VsIjDq_50x50c.jpg"",""id"":""hYoh9VsIjDq""},{""original"":""https://images.craigslist.org/00F0F_2oFImvm2G6X_600x450.jpg"",""thumb"":""https://images.craigslist.org/00F0F_2oFImvm2G6X_50x50c.jpg"",""id"":""2oFImvm2G6X""},{""original"":""https://images.craigslist.org/01414_grxOpe0aGFy_600x450.jpg"",""thumb"":""https://images.craigslist.org/01414_grxOpe0aGFy_50x50c.jpg"",""id"":""grxOpe0aGFy""},{""original"":""https://images.craigslist.org/00m0m_5SDvF066YZS_600x450.jpg"",""thumb"":""https://images.craigslist.org/00m0m_5SDvF066YZS_50x50c.jpg"",""id"":""5SDvF066YZS""},{""original"":""https://images.craigslist.org/00I0I_9UuQjTaUISY_600x450.jpg"",""thumb"":""https://images.craigslist.org/00I0I_9UuQjTaUISY_50x50c.jpg"",""id"":""9UuQjTaUISY""},{""original"":""https://images.craigslist.org/00i0i_lkX8Xet5xeE_600x450.jpg"",""thumb"":""https://images.craigslist.org/00i0i_lkX8Xet5xeE_50x50c.jpg"",""id"":""lkX8Xet5xeE""},{""original"":""https://images.craigslist.org/00H0H_3EzeweLCDL9_600x450.jpg"",""thumb"":""https://images.craigslist.org/00H0H_3EzeweLCDL9_50x50c.jpg"",""id"":""3EzeweLCDL9""},{""original"":""https://images.craigslist.org/00o0o_jrgdwBsQF5O_600x450.jpg"",""thumb"":""https://images.craigslist.org/00o0o_jrgdwBsQF5O_50x50c.jpg"",""id"":""jrgdwBsQF5O""},{""original"":""https://images.craigslist.org/00Z0Z_j5GmnJPVACd_600x450.jpg"",""thumb"":""https://images.craigslist.org/00Z0Z_j5GmnJPVACd_50x50c.jpg"",""id"":""j5GmnJPVACd""},{""original"":""https://images.craigslist.org/00T0T_iF4kwPD6d3a_600x450.jpg"",""thumb"":""https://images.craigslist.org/00T0T_iF4kwPD6d3a_50x50c.jpg"",""id"":""iF4kwPD6d3a""},{""original"":""https://images.craigslist.org/00a0a_bGzks8KDrv0_600x450.jpg"",""thumb"":""https://images.craigslist.org/00a0a_bGzks8KDrv0_50x50c.jpg"",""id"":""bGzks8KDrv0""},{""original"":""https://images.craigslist.org/00J0J_fHH1Ozhyrls_600x450.jpg"",""thumb"":""https://images.craigslist.org/00J0J_fHH1Ozhyrls_50x50c.jpg"",""id"":""fHH1Ozhyrls""},{""original"":""https://images.craigslist.org/00404_kWsrueqi5tx_600x450.jpg"",""thumb"":""https://images.craigslist.org/00404_kWsrueqi5tx_50x50c.jpg"",""id"":""kWsrueqi5tx""},{""original"":""https://images.craigslist.org/00X0X_e1ugsdXbYpl_600x450.jpg"",""thumb"":""https://images.craigslist.org/00X0X_e1ugsdXbYpl_50x50c.jpg"",""id"":""e1ugsdXbYpl""},{""original"":""https://images.craigslist.org/00707_4Kyrmdz7v9q_600x450.jpg"",""thumb"":""https://images.craigslist.org/00707_4Kyrmdz7v9q_50x50c.jpg"",""id"":""4Kyrmdz7v9q""},{""original"":""https://images.craigslist.org/00h0h_hdKsz2KYsQL_600x450.jpg"",""thumb"":""https://images.craigslist.org/00h0h_hdKsz2KYsQL_50x50c.jpg"",""id"":""hdKsz2KYsQL""},{""original"":""https://images.craigslist.org/00y0y_1p3Rfe2mbXm_600x450.jpg"",""thumb"":""https://images.craigslist.org/00y0y_1p3Rfe2mbXm_50x50c.jpg"",""id"":""1p3Rfe2mbXm""},{""original"":""https://images.craigslist.org/00v0v_flqaVqWalgM_600x450.jpg"",""thumb"":""https://images.craigslist.org/00v0v_flqaVqWalgM_50x50c.jpg"",""id"":""flqaVqWalgM""},{""original"":""https://images.craigslist.org/00606_bj6SKydmI9k_600x450.jpg"",""thumb"":""https://images.craigslist.org/00606_bj6SKydmI9k_50x50c.jpg"",""id"":""bj6SKydmI9k""},{""original"":""https://images.craigslist.org/00101_jhUom8Z3SQj_600x450.jpg"",""thumb"":""https://images.craigslist.org/00101_jhUom8Z3SQj_50x50c.jpg"",""id"":""jhUom8Z3SQj""},{""original"":""https://images.craigslist.org/00N0N_i0yTZ3HSAuF_600x450.jpg"",""thumb"":""https://images.craigslist.org/00N0N_i0yTZ3HSAuF_50x50c.jpg"",""id"":""i0yTZ3HSAuF""}",https://atlanta.craigslist.org/atl/bab/5920905658.html,double,"DOUBLE SNAP N GO, Car seat base, Pack and play"
5936659862,2016-12-28  7:19pm,2017-01-26  2:02pm,-83.160500,42.305300,"
         
Baby sleeper used only couple of times - $25 
 
Whale bath tub - $10 
 
Play gym  
( https://www.walmart.com/ip/Infantino-Topsy-One-Arch-Baby-Gym/46791841 ) -$5 
 
Take all for $30 ( cash only )  
    ",excellent,null,null,null,"{""original"":""https://images.craigslist.org/00D0D_bpsQT97haA1_600x450.jpg"",""thumb"":""https://images.craigslist.org/00D0D_bpsQT97haA1_50x50c.jpg"",""id"":""bpsQT97haA1""},{""original"":""https://images.craigslist.org/00M0M_gZXSY1MtNtQ_600x450.jpg"",""thumb"":""https://images.craigslist.org/00M0M_gZXSY1MtNtQ_50x50c.jpg"",""id"":""gZXSY1MtNtQ""},{""original"":""https://images.craigslist.org/00h0h_8bhGXUQ9Tfd_600x450.jpg"",""thumb"":""https://images.craigslist.org/00h0h_8bhGXUQ9Tfd_50x50c.jpg"",""id"":""8bhGXUQ9Tfd""},{""original"":""https://images.craigslist.org/00y0y_5YzmbGaajHE_600x450.jpg"",""thumb"":""https://images.craigslist.org/00y0y_5YzmbGaajHE_50x50c.jpg"",""id"":""5YzmbGaajHE""}",https://detroit.craigslist.org/wyn/bab/5936659862.html,bath tub,Rocking sleeper/swing & bathtub
5934644368,2016-12-27 12:45pm,2016-12-27 12:57pm,-83.348400,42.506500,"
         
We are moving to different place so I want to sale some baby stuff 
Fisherprice musical baby swing like new only..it having 2 swinging motions with mirror globe... $80 
 
Stroller with car seat..$40 
 
Musical pink baby Walker..like new....$25 
 
Baby bath tub...$10 
 
Baby toilate seat.... $5 
 
contact me on ; 
  
    ",like new,null,null,null,"{""original"":""https://images.craigslist.org/01717_cDTzrHguVJL_600x450.jpg"",""thumb"":""https://images.craigslist.org/01717_cDTzrHguVJL_50x50c.jpg"",""id"":""cDTzrHguVJL""},{""original"":""https://images.craigslist.org/00404_gFLgANR4CxT_600x450.jpg"",""thumb"":""https://images.craigslist.org/00404_gFLgANR4CxT_50x50c.jpg"",""id"":""gFLgANR4CxT""},{""original"":""https://images.craigslist.org/00F0F_ilK4jstpAUD_600x450.jpg"",""thumb"":""https://images.craigslist.org/00F0F_ilK4jstpAUD_50x50c.jpg"",""id"":""ilK4jstpAUD""},{""original"":""https://images.craigslist.org/00O0O_bJPh0T2MjLw_600x450.jpg"",""thumb"":""https://images.craigslist.org/00O0O_bJPh0T2MjLw_50x50c.jpg"",""id"":""bJPh0T2MjLw""},{""original"":""https://images.craigslist.org/00f0f_e249fWNZmOC_600x450.jpg"",""thumb"":""https://images.craigslist.org/00f0f_e249fWNZmOC_50x50c.jpg"",""id"":""e249fWNZmOC""},{""original"":""https://images.craigslist.org/00n0n_lsuy5uUrAEe_600x450.jpg"",""thumb"":""https://images.craigslist.org/00n0n_lsuy5uUrAEe_50x50c.jpg"",""id"":""lsuy5uUrAEe""}",https://detroit.craigslist.org/okl/bab/5934644368.html,bath tub,"Baby swing, Stroller with car seat and walker"
5989636247,2017-02-04  2:27pm,null,-86.976786,34.512568,"
         
Pop 'n Play Portable Playard new in box with instructions and manufacturer's registration card.  Can be used for infant / toddler or small pet.  48 inches wide; 26 inches tall.  Folds up and has its own carrying bag.  We purchased new, but never had a chance to use.  We took out of box only to take this picture.  Box states quick set up; no tools needed; light weight, compact, folds easily, portable with carrying bag; water resistant for indoor and outdoor use.  Invoice shows new price of $69.99.   
  
    ",new,null,null,null,"{""original"":""https://images.craigslist.org/00T0T_bvE63vju2vK_600x450.jpg"",""thumb"":""https://images.craigslist.org/00T0T_bvE63vju2vK_50x50c.jpg"",""id"":""bvE63vju2vK""},{""original"":""https://images.craigslist.org/00808_gKFprFn7Ucd_600x450.jpg"",""thumb"":""https://images.craigslist.org/00808_gKFprFn7Ucd_50x50c.jpg"",""id"":""gKFprFn7Ucd""},{""original"":""https://images.craigslist.org/01515_lqxJbpUu0gD_600x450.jpg"",""thumb"":""https://images.craigslist.org/01515_lqxJbpUu0gD_50x50c.jpg"",""id"":""lqxJbpUu0gD""},{""original"":""https://images.craigslist.org/00909_kTMtLD2x3ud_600x450.jpg"",""thumb"":""https://images.craigslist.org/00909_kTMtLD2x3ud_50x50c.jpg"",""id"":""kTMtLD2x3ud""}",https://huntsville.craigslist.org/bab/5989636247.html,playard,Pop 'n Play Portable Playard (playpen) new in box
5977051480,2017-01-26  8:01pm,null,-83.410956,42.348224,"
         
I have Stroller and Car Seat in very good condition for $50. 
 
I also have Baby Bath Tub for $10, Radio Tricycle for $20, Crib Matress, Sheet and bumper for $20.    ",excellent,Safety 1st,null,null,"{""original"":""https://images.craigslist.org/00B0B_9NlqzKMd2A5_600x450.jpg"",""thumb"":""https://images.craigslist.org/00B0B_9NlqzKMd2A5_50x50c.jpg"",""id"":""9NlqzKMd2A5""},{""original"":""https://images.craigslist.org/00z0z_j3SAV5Jkxwq_600x450.jpg"",""thumb"":""https://images.craigslist.org/00z0z_j3SAV5Jkxwq_50x50c.jpg"",""id"":""j3SAV5Jkxwq""},{""original"":""https://images.craigslist.org/00202_hWqK2VEsJbW_600x450.jpg"",""thumb"":""https://images.craigslist.org/00202_hWqK2VEsJbW_50x50c.jpg"",""id"":""hWqK2VEsJbW""}",https://detroit.craigslist.org/wyn/bab/5977051480.html,bath tub,Safety 1st Stroller and Baby Car Seat
